rid,dataset_name,label_v2,text,matched_claim,rating,label_factcheck,publisher,url,score,concorda
66721609401452537,FC_BOATOS,fake,Paulo Mathias e William Bonner assumem namoro após anos se encontrando escondidos. Pelo menos o órgão escretor não reproduz,Paulo Mathias e William Bonner assumem namoro após anos se encontrando escondidos. Pelo menos o órgão escretor não reproduz,Falso,fake,boatos.org,https://www.boatos.org/entretenimento/william-bonner-e-paulo-mathias-assumem-namoro-apos-anos-se-encontrando-escondidos.html,1.0,1
281178846031885796,FC_SBT,fake,Mantimentos doados ao Rio Grande do Sul recebem selo e são reembalados do governo federal,Mantimentos doados ao Rio Grande do Sul recebem selo e são reembalados do governo federal,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-nao-ha-evidencias-de-que-doacoes-ao-rio-grande-do-sul-tenham-sido-reembaladas-com-selo-do-governo-federal,1.0,1
630990768584536478,FC_SBT,fake,Governo Lula e do Eduardo Leite não estão ajudando o povo do Rio Grande do Sul,Governo Lula e do Eduardo Leite não estão ajudando o povo do Rio Grande do Sul,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-governos-atuam-no-resgate-de-vitimas-no-rs-desde-o-dia-30-diferentemente-do-que-diz-video,1.0,1
724644324500541728,FC_BOATOS_VIRAL,fake,"PRESTE ATENÇÃO NO PAULO PIMENTA: ele simplesmente ficou com nojo da água do equipamento que ele está levando para a população desabrigada do Rio Grande do Sul. É assim que o governo trata o povo, COM ","Preste atenção no Paulo Pimenta: ele simplesmente ficou com nojo da água do equipamento que ele está levando para a população desabrigada do Rio Grande do Sul. É assim que o governo trata o povo, Com ",Falso,fake,boatos.org,https://www.boatos.org/politica/paulo-pimenta-se-negou-a-beber-agua-de-purificador-doado-para-vitimas-das-enchentes-no-rio-grande-do-sul.html,1.0,1
434248240704896307,FC_LUPA,fake,TÃO CONGELANDO OS CORPOS NAS CÂMARAS FRIGORÍFICAS JÁ JUNTARAM MAIS 2 MIL CORPOS,TÃO CONGELANDO OS CORPOS NAS CÂMARAS FRIGORÍFICAS JÁ JUNTARAM MAIS 2 MIL CORPOS,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/18/e-falso-que-2-mil-corpos-foram-congelados-em-frigorifico-de-canoas-rs,1.0,1
39306162384808048,FC_LUPA,fake,Resgate de duas crianças [no Rio Grande do Sul],Resgate de duas crianças [no Rio Grande do Sul],Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/18/video-de-resgate-de-crianca-por-civis-em-enxurrada-foi-gravado-na-turquia-nao-no-rs,1.0,1
1028278491353708991,FC_LUPA,fake,"Eis aí a prova máxima. Estamos sob o Rio das Antas, no Belvedere, onde está a usina 14 de julho [...] O lago, onde é o lado da barragem, completamente normal. Da barragem pra baixo [...] destruição to","Eis aí a prova máxima. Estamos sob o Rio das Antas, no Belvedere, onde está a usina 14 de julho [...] O lago, onde é o lado da barragem, completamente normal. Da barragem pra baixo [...] destruição to",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/18/e-falso-que-barragem-da-usina-14-de-julho-causou-enchente-no-rs-video-e-antigo,1.0,1
1099619416368924735,FC_SBT,fake,Burocracia da Anvisa impede transporte de medicamentos para o povo do Rio Grande do Sul,Burocracia da Anvisa impede transporte de medicamentos para o povo do Rio Grande do Sul,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-video-engana-ao-dizer-que-anvisa-impede-transporte-de-medicamentos-no-rs,1.0,1
269771891933101651,FC_BOATOS,fake,Nikolas Ferreira: gente o Elon muk está distribuindo internet no Brasil inteiro quase que de graça só é preciso pagar o plano da starlink uma única vez que a antena chega diretamente na sua casa e fun,Nikolas Ferreira: gente o Elon muk está distribuindo internet no Brasil inteiro quase que de graça só é preciso pagar o plano da starlink uma única vez que a antena chega diretamente na sua casa e fun,Falso,fake,boatos.org,https://www.boatos.org/tecnologia/nikolas-ferreira-anunciou-que-elon-musk-vai-dar-starlink-vitalicia-por-r-184.html,1.0,1
1029843070563747349,FC_BOATOS,fake,"Preste atenção no Paulo Pimenta: ele simplesmente ficou com nojo da água do equipamento que ele está levando para a população desabrigada do Rio Grande do Sul. É assim que o governo trata o povo, Com ","Preste atenção no Paulo Pimenta: ele simplesmente ficou com nojo da água do equipamento que ele está levando para a população desabrigada do Rio Grande do Sul. É assim que o governo trata o povo, Com ",Falso,fake,boatos.org,https://www.boatos.org/politica/paulo-pimenta-se-negou-a-beber-agua-de-purificador-doado-para-vitimas-das-enchentes-no-rio-grande-do-sul.html,1.0,1
171278526950598105,FC_SBT,fake,Prefeito de Canoas desmascara ministro do Lula,Prefeito de Canoas desmascara ministro do Lula,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-deputado-omite-que-numero-de-mortes-dito-por-ministro-foi-corrigido,1.0,1
837231838337049435,FC_LUPA,fake,"“Eu não gostaria de revelar os detalhes da nossa conversa particular na TV ao vivo, porque se trata de minha renda. Hoje, ganho dinheiro com facilidade. (...) ""Se não acredita, vou prover que está err","“Eu não gostaria de revelar os detalhes da nossa conversa particular na TV ao vivo, porque se trata de minha renda. Hoje, ganho dinheiro com facilidade. (...) ""Se não acredita, vou prover que está err",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/20/golpe-usa-imagem-da-jornalista-daniela-arbex-com-promessa-falsa-de-dinheiro-facil,1.0,1
926167278136916566,FC_BOATOS,fake,"Só em Eldorado, 200 mortos, e em Canoas mais de 2000 mortos. Tem abrigos com mais de 300 crianças que ficaram órfãs, só em uma dessas 300 cidades atingidas. Oremos pelo Rio Grande do Sul","Só em Eldorado, 200 mortos, e em Canoas mais de 2000 mortos. Tem abrigos com mais de 300 crianças que ficaram órfãs, só em uma dessas 300 cidades atingidas. Oremos pelo Rio Grande do Sul",Falso,fake,boatos.org,https://www.boatos.org/brasil/enchentes-causaram-2-000-mortes-em-canoas-e-mais-de-200-em-eldorado-do-sul-no-rio-grande-do-sul.html,1.0,1
752662953522052867,FC_FOLHA,fake,Post sobre desabrigados pelas chuvas no Maranhão traz quatro fotos de alagamentos.,Post sobre desabrigados pelas chuvas no Maranhão traz quatro fotos de alagamentos.,Enganoso,fake,folha,https://www1.folha.uol.com.br/cotidiano/2024/05/fotos-de-alagamento-no-maranhao-em-post-viral-sao-antigas.shtml,1.0,1
337361093600058972,FC_BOATOS,fake,"Responda e Ganhe Grátis Constance! Atenção, amantes de sapatos e bolsas! Esta é a sua chance de garantir um par de sapatos Constance totalmente GRÁTIS! Sim, você leu certo","Responda e Ganhe Grátis Constance! Atenção, amantes de sapatos e bolsas! Esta é a sua chance de garantir um par de sapatos Constance totalmente GRÁTIS! Sim, você leu certo",Falso,fake,boatos.org,https://www.boatos.org/brasil/constance-esta-dando-calcados-gratis-para-quem-responder-a-quiz-na-internet.html,1.0,1
1023193273756522538,FC_BOATOS,fake,a Netflix em comemoração aos seus 27 anos lançou a oferta onde você paga r$ 119 e não paga nunca mais incrível,a Netflix em comemoração aos seus 27 anos lançou a oferta onde você paga r$ 119 e não paga nunca mais incrível,Falso,fake,boatos.org,https://www.boatos.org/tecnologia/netflix-esta-vendendo-plano-vitalicio-por-r-119-por-causa-de-aniversario-de-27-anos.html,1.0,1
943187433069355969,FC_LUPA,fake,Enchente capturada por câmera de segurança 04/05/2024 Rio Grande do Sul - RS Enchente na cidade Alexandre Garcia tem razão!,Enchente capturada por câmera de segurança 04/05/2024 Rio Grande do Sul - RS Enchente na cidade Alexandre Garcia tem razão!,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/21/nao-e-do-rs-video-viral-de-enchente-que-invade-estrada-imagens-sao-do-japao,1.0,1
331274076028167350,FC_LUPA,fake,“Que Deus cuide de todo o povo gaúcho…”,“Que Deus cuide de todo o povo gaúcho…”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/21/e-falsa-imagem-viral-de-homem-resgatando-bebe-em-rua-alagada-no-rs,1.0,1
379329874838365944,FC_LUPA,fake,O Canalha [Paulo Pimenta] não teve coragem de beber a água purificada,O Canalha [Paulo Pimenta] não teve coragem de beber a água purificada,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/21/e-falso-que-ministro-paulo-pimenta-nao-bebeu-agua-de-purificador-enviado-ao-rs,1.0,1
1099452494235425014,FC_SBT,fake,Maranhão tem várias cidades em situação de emergência por causa das chuvas,Maranhão tem várias cidades em situação de emergência por causa das chuvas,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-fotos-de-alagamento-no-maranhao-sao-antigas-e-nao-retratam-atual-situacao-do-estado,1.0,1
119748260855424446,FC_LUPA,fake,“15/05/2024 Aeronave das forças aérea dos EUA pousou hoje no Rio Grande do Sul com milhares de toneladas de donativos”,“15/05/2024 Aeronave das forças aérea dos EUA pousou hoje no Rio Grande do Sul com milhares de toneladas de donativos”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/22/e-falso-que-aviao-da-forca-aerea-dos-eua-pousou-no-rs-com-toneladas-de-doacoes,1.0,1
667184775189142958,FC_LUPA,fake,“Exército foi até lá [Rio Grande do Sul] para montar tenda para o Jornal Nacional”,“Exército foi até lá [Rio Grande do Sul] para montar tenda para o Jornal Nacional”,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/22/exercito-nao-montou-tendas-para-atender-equipe-do-jornal-nacional-no-rs,1.0,1
218835204452664701,FC_BOATOS,fake,"Malas esquecidas em aeroportos agora podem ser compradas por pessoas físicas Empresa que realiza liquidação mundial de malas esquecidas, abre operação no Brasil.","Malas esquecidas em aeroportos agora podem ser compradas por pessoas físicas Empresa que realiza liquidação mundial de malas esquecidas, abre operação no Brasil.",Falso,fake,boatos.org,https://www.boatos.org/brasil/malas-perdidas-em-aeroportos-estao-sendo-vendidas-em-post-anunciado-em-redes-sociais.html,1.0,1
997732589703447582,FC_FOLHA,fake,"Post com vídeo da primeira-dama, Janja Lula da Silva, interagindo com cachorro e militar. Na legenda, autor afirma que ela teria encenado a entrega do animal para que a gravação fosse divulgada nas re","Post com vídeo da primeira-dama, Janja Lula da Silva, interagindo com cachorro e militar. Na legenda, autor afirma que ela teria encenado a entrega do animal para que a gravação fosse divulgada nas re",Enganoso,fake,folha,https://www1.folha.uol.com.br/cotidiano/2024/05/janja-fazia-brincadeira-com-militar-ao-entregar-cachorro.shtml,1.0,1
232052846779359747,FC_SBT,fake,Abertura de comportas provocou desastre no Rio Grande do Sul,Abertura de comportas provocou desastre no Rio Grande do Sul,FALSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/falso-homem-minimiza-volume-de-chuvas-e-alega-falsamente-que-abertura-de-comportas-causou-alagamentos,1.0,1
711182327802033120,FC_SBT,fake,Janja entrega um cachorro para o militar para que ele simule que o está entregando para ela,Janja entrega um cachorro para o militar para que ele simule que o está entregando para ela,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-janja-nao-combinou-cena-com-militar-e-cachorro-para-divulgar-video-nas-redes-sociais,1.0,1
358051057163582114,FC_BOATOS,fake,Foto mostra milhares de corpos de mortos nas enchentes do Rio Grande do Sul,Foto mostra milhares de corpos de mortos nas enchentes do Rio Grande do Sul,Falso,fake,boatos.org,https://www.boatos.org/brasil/foto-mostra-milhares-de-corpos-de-mortos-nas-enchentes-do-rio-grande-do-sul.html,1.0,1
70624793777755411,FC_BOATOS,fake,"URGENTE URGENTÍSSIMO! HACKERS INVADEM COMPUTADORES E CELULARES DE POLÍTICOS , em todo Brasil, para vasculharem sobre a tragédia no RS com o objetivo de contabilizar as mortes e enterros de corpos de v","URGENTE URGENTÍSSIMO! HACKERS INVADEM COMPUTADORES E CELULARES DE POLÍTICOS , em todo Brasil, para vasculharem sobre a tragédia no RS com o objetivo de contabilizar as mortes e enterros de corpos de v",Falso,fake,boatos.org,https://www.boatos.org/politica/hackers-invadem-computadores-e-celulares-de-politicos-e-descobrem-crimes-sobre-a-tragedia-no-rs.html,1.0,1
796951220679072256,FC_BOATOS,fake,Arroz Dana Um funcionário da alfândega informou que chegou um carregamento de arroz que não passou pelos padrões de saúde porque traz um vírus/bactéria que só é visto no PAQUISTÃO,Arroz Dana Um funcionário da alfândega informou que chegou um carregamento de arroz que não passou pelos padrões de saúde porque traz um vírus/bactéria que só é visto no PAQUISTÃO,Falso,fake,boatos.org,https://www.boatos.org/saude/arroz-dana-do-paquistao-contaminado-passou-na-alfandega-e-esta-sendo-vendido-em-supermercados-a-precos-baixos.html,1.0,1
113727418789711064,FC_BOATOS,fake,Luto faleceu neste madrugada da sexta feira o Ricardo,Luto faleceu neste madrugada da sexta feira o Ricardo,Falso,fake,boatos.org,https://www.boatos.org/brasil/ricardo-o-autista-morreu-nesta-sexta-feira.html,1.0,1
365769746915029644,FC_BOATOS,fake,BOMBA! JORNAL O GLOBO REVELA QUE MORAES NEGOCIOU DECIÕES NO STF! É GRAVE!.,BOMBA! JORNAL O GLOBO REVELA QUE MORAES NEGOCIOU DECIÕES NO STF! É GRAVE!.,Falso,fake,boatos.org,https://www.boatos.org/politica/jornal-o-globo-revela-que-alexandre-de-moraes-negociou-decisoes-do-stf.html,1.0,1
249903309733723757,FC_FOLHA,fake,Vídeo em que homem questiona quem autorizou abertura simultânea de cinco comportas de barragens e alega que foi essa suposta decisão que causou a enchente no Rio Grande do Sul. Ele também alega que a ,Vídeo em que homem questiona quem autorizou abertura simultânea de cinco comportas de barragens e alega que foi essa suposta decisão que causou a enchente no Rio Grande do Sul. Ele também alega que a ,Falso,fake,folha,https://www1.folha.uol.com.br/cotidiano/2024/05/homem-minimiza-volume-de-chuvas-e-alega-falsamente-que-abertura-de-comportas-causou-alagamentos.shtml,1.0,1
647311428247672177,FC_LUPA,fake,"Veja só: aí está a fábrica de arroz que o ""Nove Dedos"" quer empurrar, goela abaixo, no povo brasileiro... Viu? O tal arroz não é plantado, é fabricado na China. Será que este arroz virá com uma nova c","Veja só: aí está a fábrica de arroz que o ""Nove Dedos"" quer empurrar, goela abaixo, no povo brasileiro... Viu? O tal arroz não é plantado, é fabricado na China. Será que este arroz virá com uma nova c",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/27/e-falso-que-o-governo-lula-adquiriu-arroz-de-plastico-chines,1.0,1
93032354353586888,FC_LUPA,fake,FUNCIONÁRIOS RESPONSÁVEIS PELA ABERTURA DAS COMPORTAS RINDO QUANDO OBEDECERAM ORDENS SUPERIORES PARA CAUSAREM A MAIOR DESGRAÇA QUE O BRASIL VIVERIA NO RIO GRANDE DO SUL,FUNCIONÁRIOS RESPONSÁVEIS PELA ABERTURA DAS COMPORTAS RINDO QUANDO OBEDECERAM ORDENS SUPERIORES PARA CAUSAREM A MAIOR DESGRAÇA QUE O BRASIL VIVERIA NO RIO GRANDE DO SUL,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/27/e-falso-que-video-mostre-abertura-de-comportas-no-rs-imagens-sao-antigas,1.0,1
11889964236918477,FC_LUPA,fake,Câmera mostra momento em água invade casa no RS Não dá tempo de nada,Câmera mostra momento em água invade casa no RS Não dá tempo de nada,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/27/nao-e-do-rio-grande-do-sul-video-que-mostra-enxurrada-invadindo-casa-imagens-foram-registradas-em-goias,1.0,1
244171833926820427,FC_LUPA,fake,"E para proteger ainda mais o filho, Lula sancionou hoje a lei que impõe sigilo em processos de violência contra mulher","E para proteger ainda mais o filho, Lula sancionou hoje a lei que impõe sigilo em processos de violência contra mulher",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/27/lei-que-impoe-sigilo-em-casos-de-violencia-domestica-nao-beneficia-filho-de-lula-acusado-de-agressao,1.0,1
367605396502458328,FC_BOATOS,fake,"Balneário Camboriú está prestes a se tornar o epicentro da Inovação Global com a construção da Torre da Eternidade, um arranha-céu de 1.200 metros que promete ser o maior do mundo. Liderado por Elon M","Balneário Camboriú está prestes a se tornar o epicentro da Inovação Global com a construção da Torre da Eternidade, um arranha-céu de 1.200 metros que promete ser o maior do mundo. Liderado por Elon M",Falso,fake,boatos.org,https://www.boatos.org/tecnologia/elon-musk-vai-inaugurar-torre-da-eternidade-maior-do-mundo-em-balneario-camboriu.html,1.0,1
319050980475862412,FC_BOATOS,fake,Fiscalização do deputado descobre centenas de doações do governo Bolsonaro escondidos pelos PTralhas para não doar as pessoas. Esse câncer denominado PŤ tem que ser extirpado do mundo malditos sejam o,Fiscalização do deputado descobre centenas de doações do governo Bolsonaro escondidos pelos PTralhas para não doar as pessoas. Esse câncer denominado PŤ tem que ser extirpado do mundo malditos sejam o,Falso,fake,boatos.org,https://www.boatos.org/politica/tablets-doados-por-bolsonaro-para-escolas-foram-escondidos-pelo-pt.html,1.0,1
1137519005101163535,FC_LUPA,fake,Fiscalização do deputado descobre centenas de doações do governo Bolsonaro escondidos pelos PTralhas para não doar as pessoas,Fiscalização do deputado descobre centenas de doações do governo Bolsonaro escondidos pelos PTralhas para não doar as pessoas,Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/05/28/e-falso-que-pt-esta-escondendo-tablets-doados-por-bolsonaro-a-niteroi-rj,1.0,1
923692996784015872,FC_BOATOS,fake,"Ai cobrar tarifas sobre operações feitas por Pix. Sabe o que sobre o valor que deverá ser cobrado? A medida vale a partir do mês que vem, dia 19 de julho.","Ai cobrar tarifas sobre operações feitas por Pix. Sabe o que sobre o valor que deverá ser cobrado? A medida vale a partir do mês que vem, dia 19 de julho.",Falso,fake,boatos.org,https://www.boatos.org/politica/taxa-do-pix-de-r-800-a-partir-de-julho-de-2024.html,1.0,1
619000676073976811,FC_BOATOS,fake,"Responda e Ganhe! 15 anos La Roche Atenção, amantes de cosméticos! Esta é a sua chance de garantir um produto totalmente GRÁTIS!","Responda e Ganhe! 15 anos La Roche Atenção, amantes de cosméticos! Esta é a sua chance de garantir um produto totalmente GRÁTIS!",Falso,fake,boatos.org,https://www.boatos.org/saude/la-roche-posay-esta-dando-brindes-gratis-para-quem-responder-a-quiz-e-pagar-frete.html,1.0,1
65424798152868860,FC_BOATOS,fake,Flores dançando: Propaganda comercial da olimpíadas de Paris em 2024,Flores dançando: Propaganda comercial da olimpíadas de Paris em 2024,Falso,fake,boatos.org,https://www.boatos.org/esporte/video-de-flores-dancando-e-a-propaganda-oficial-das-olimpiadas-de-paris.html,1.0,1
588155844923202924,FC_BOATOS,fake,"*80 ANOS SADIA* Caiu certinho R$80 reais! Participe e ganhe na hora *R$80,00* no seu PIX!Promoção Liberado para todos até:29/05/2024 *","*80 ANOS SADIA* Caiu certinho R$80 reais! Participe e ganhe na hora *R$80,00* no seu PIX!Promoção Liberado para todos até:29/05/2024 *",Falso,fake,boatos.org,https://www.boatos.org/tecnologia/sadia-esta-dando-r-80-no-pix-por-causa-de-80-anos-para-quem-compartilhar-link-no-whatsapp.html,1.0,1
492466051546778473,FC_BOATOS,fake,MUITO MAIS FRIO DAQUI ATÉ AGOSTO LEMBRE-SE: Estamos próximos de vivenciarmos o FENÔMENO APHELION. A Terra estará muito longe do Sol.,MUITO MAIS FRIO DAQUI ATÉ AGOSTO LEMBRE-SE: Estamos próximos de vivenciarmos o FENÔMENO APHELION. A Terra estará muito longe do Sol.,Falso,fake,boatos.org,https://www.boatos.org/ciencia/aphelion-chega-a-terra-amanha-e-vai-trazer-nova-onda-de-frio.html,1.0,1
768029042337982547,FC_BOATOS,fake,"Por ocasião do aniversário da @CocaCola, todos que escreverem “Feliz Aniversário” em nosso SITE receberão prêmios exclusivos em forma de sacolas de presentes, telefones, dinheiro e vales de compras","Por ocasião do aniversário da @CocaCola, todos que escreverem “Feliz Aniversário” em nosso SITE receberão prêmios exclusivos em forma de sacolas de presentes, telefones, dinheiro e vales de compras",Falso,fake,boatos.org,https://www.boatos.org/tecnologia/coca-cola-esta-dando-premios-para-quem-escrever-feliz-aniversario-em-postagem-em-redes-sociais.html,1.0,1
173240788698497422,FC_BOATOS,fake,"Prefeito de Canoas, Jairo Jorge que foi filiado ao PT por 31 anos e agr PSD. Foi descoberto colocando adesivo do governo Lula em doações de voluntários. É agredido por desabrigados em um Ginásio Munic","Prefeito de Canoas, Jairo Jorge que foi filiado ao PT por 31 anos e agr PSD. Foi descoberto colocando adesivo do governo Lula em doações de voluntários. É agredido por desabrigados em um Ginásio Munic",Falso,fake,boatos.org,https://www.boatos.org/politica/prefeito-de-canoas-colocou-adesivo-do-lula-nas-doacoes-e-apanhou-da-populacao.html,1.0,1
129514191543299698,FC_BOATOS,fake,a Amazon começou o aquecimento para o prime Day e liberou o novo plano vitalício que é ao assinar você leva essa incrível Alexa de brind,a Amazon começou o aquecimento para o prime Day e liberou o novo plano vitalício que é ao assinar você leva essa incrível Alexa de brind,Falso,fake,boatos.org,https://www.boatos.org/tecnologia/amazon-da-plano-vitalicio-do-prime-e-alexa-gratis-em-site-anunciado-em-redes-sociais.html,1.0,1
909129909261660671,FC_BOATOS,fake,descobri o kit Caterpillar e não poderia estar mais satisfeito é perfeito para quem adora a aventuras e trabalhadora a bota é incrível estilosa e confortável resistente à água e lama pronta para qualq,descobri o kit Caterpillar e não poderia estar mais satisfeito é perfeito para quem adora a aventuras e trabalhadora a bota é incrível estilosa e confortável resistente à água e lama pronta para qualq,Falso,fake,boatos.org,https://www.boatos.org/brasil/botas-caterpillar-esta-sendo-vendida-com-desconto-em-site-anunciado-em-redes-sociais.html,1.0,1
211257021596432471,FC_SBT,fake,Governo federal do Lula vai importar arroz de plástico da China,Governo federal do Lula vai importar arroz de plástico da China,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-arroz-chines-mostrado-em-videos-nao-e-de-plastico-e-nem-sera-importado-pelo-brasil,1.0,1
879326787417680824,FC_BOATOS,fake,"FELIZES PARA SEMPRE ou até que a Papuda os separe. Em cerimônia restrita a familiares, Carlos Bolsonaro e Léo Índio celam união","FELIZES PARA SEMPRE ou até que a Papuda os separe. Em cerimônia restrita a familiares, Carlos Bolsonaro e Léo Índio celam união",Falso,fake,boatos.org,https://www.boatos.org/politica/carlos-bolsonaro-e-leo-indio-se-casaram-em-cerimonia-discreta-em-2024.html,1.0,1
383179438435727951,FC_BOATOS,fake,"Richard Gere aos 74 anos, não há tempo para mais nada Envelheci, mas meu coração continua jovem, sempre temos os mesmos anos na alma.","Richard Gere aos 74 anos, não há tempo para mais nada Envelheci, mas meu coração continua jovem, sempre temos os mesmos anos na alma.",Falso,fake,boatos.org,https://www.boatos.org/entretenimento/richard-gere-disse-envelheci-mas-meu-coracao-continua-jovem-e-nao-ha-tempo-para-mais-nada.html,1.0,1
786673915299134449,FC_BOATOS,fake,CRAQUE NETO DEMITIDO E CHORA AO BOICOTAR AJUDA PARA O SUL E SOBROU AO BARBA,CRAQUE NETO DEMITIDO E CHORA AO BOICOTAR AJUDA PARA O SUL E SOBROU AO BARBA,Falso,fake,boatos.org,https://www.boatos.org/esporte/craque-neto-foi-demitido-da-band-apos-declaracao-sobre-bolsonaro.html,1.0,1
782952426224869803,FC_BOATOS,fake,ANIVERSÁRIO DE 147 ANOS BOSCH E QUEM GANHA É VOCÊ! Responda o quiz de prêmios do Mês do trabalhador corretamente e ganhe um Kit De Ferramentas! (APENAS 56 KITS DISPONÍVEIS),ANIVERSÁRIO DE 147 ANOS BOSCH E QUEM GANHA É VOCÊ! Responda o quiz de prêmios do Mês do trabalhador corretamente e ganhe um Kit De Ferramentas! (APENAS 56 KITS DISPONÍVEIS),Falso,fake,boatos.org,https://www.boatos.org/entretenimento/bosch-faz-147-anos-e-da-produtos-gratis-em-site-anunciado-por-marcos-palmeira.html,1.0,1
850767243643812163,FC_FOLHA,fake,"Postagem mostra recorte de fala do parlamentar romeno Cristian Terheş, do Grupo dos Conservadores e Reformistas Europeus, em que ele afirma que o gás carbônico representa apenas 0,041% da atmosfera e ","Postagem mostra recorte de fala do parlamentar romeno Cristian Terheş, do Grupo dos Conservadores e Reformistas Europeus, em que ele afirma que o gás carbônico representa apenas 0,041% da atmosfera e ",Enganoso,fake,folha,https://www1.folha.uol.com.br/ambiente/2024/05/post-engana-ao-afirmar-que-dioxido-de-carbono-nao-tem-relacao-com-o-aquecimento-global.shtml,1.0,1
1102199278718199989,FC_SBT,fake,Eduardo Bolsonaro deu dinheiro público a Trump,Eduardo Bolsonaro deu dinheiro público a Trump,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-post-distorce-reportagem-para-acusar-eduardo-bolsonaro-de-doar-dinheiro-publico-a-trump,1.0,1
195525022822755315,FC_BOATOS,fake,Adorei a camiseta desta idosa gaúcha! Eu poderia estar ROUBANDO Eu poderia estar MATANDO Mas o GOVERNO chegou primeiro Boa tarde Sensacional a camisa desta senhora!! Vamos viralizar!!,Adorei a camiseta desta idosa gaúcha! Eu poderia estar ROUBANDO Eu poderia estar MATANDO Mas o GOVERNO chegou primeiro Boa tarde Sensacional a camisa desta senhora!! Vamos viralizar!!,Falso,fake,boatos.org,https://www.boatos.org/politica/idosa-usou-camiseta-eu-poderia-estar-roubando-mas-o-governo-chegou-primeiro-durante-enchentes-no-rs.html,1.0,1
653377682535306147,FC_LUPA,fake,"Olha só. Eu estou aqui com os carros da Defesa Civil de São Sebastião, São Paulo, e Bebedouro. O pessoal veio de lá para cá pra nos ajudar e, hoje, chegou uma ordem da Prefeitura de São Leopoldo para ","Olha só. Eu estou aqui com os carros da Defesa Civil de São Sebastião, São Paulo, e Bebedouro. O pessoal veio de lá para cá pra nos ajudar e, hoje, chegou uma ordem da Prefeitura de São Leopoldo para ",Falso,fake,lupa,https://lupa.uol.com.br/jornalismo/2024/06/03/e-falso-que-equipes-da-defesa-civil-de-sao-paulo-foram-expulsas-de-sao-leopoldo-rs,1.0,1
478331523636908761,FC_BOATOS,fake,Listas de cidades que vão afundar ou serem destruídas em 2024 não fazem o menor sentido,CIDADES QUE VÃO AFUNDAR EM 2024,Falso,fake,boatos.org,https://www.boatos.org/ciencia/lista-de-cidades-brasileiras-que-vao-ser-engolidas-pelo-mar-afundar-ou-serem-destruidas-em-2024.html,1.0,1
762790704581152057,FC_SBT,fake,Emissão de CO2 não tem relação com o aquecimento global,Emissão de CO2 não tem relação com o aquecimento global,ENGANOSO,fake,sbt,https://sbtnews.sbt.com.br/noticia/comprova/enganoso-e-enganoso-afirmar-que-co-2-nao-tem-relacao-com-o-aquecimento-global-entenda-o-efeito,1.0,1
1112356607433617712,FC_BOATOS,fake,"a Tesla que revelou que vai disponibilizar 100 unidades do novo Tesla Phone para venda no Brasil por apenas R$289,00","a Tesla que revelou que vai disponibilizar 100 unidades do novo Tesla Phone para venda no Brasil por apenas R$289,00",Falso,fake,boatos.org,https://www.boatos.org/tecnologia/tesla-phone-esta-sendo-vendido-com-desconto-em-anuncio-em-redes-sociais.html,1.0,1
991391601912516964,FC_BOATOS,fake,CIDADES QUE VÃO AFUNDAR EM 2024,CIDADES QUE VÃO AFUNDAR EM 2024,Falso,fake,boatos.org,https://www.boatos.org/ciencia/lista-de-cidades-brasileiras-que-vao-ser-engolidas-pelo-mar-afundar-ou-serem-destruidas-em-2024.html,1.0,1
